"ID_FGD"	"ID_HOUSEHOLD"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"
"401"	400	"401"	0	0	0	1.68877891526191e-16	0
"402"	400	"402"	0	0	0	6.65587259145321e-16	0
"403"	400	"403"	0	0	0	6.65587259145321e-16	0
"404"	400	"404"	0	0	0	0.909695716322934	1.48958333333333
"405"	400	"405"	0	0	0	1.68877891526191e-16	0
"406"	400	"406"	0	0	0	1.31263755819231e-16	0
"407"	400	"407"	0	0	0	0.909695716322934	1.48958333333333
"408"	400	"408"	0	0	0	1.25158361592641e-16	0
"409"	400	"409"	0	0	0	1.68877891526191e-16	0
"410"	400	"410"	0	0	0	6.68805791313764e-16	0
"411"	400	"411"	0	0	0	6.65587259145321e-16	0
"412"	400	"412"	0	0	0	6.68805791313764e-16	0
"413"	400	"413"	0	0	0	1.31263755819231e-16	0
"414"	400	"414"	0	0	0	0.909695716322934	1.48958333333333
"415"	400	"415"	0	0	0	0.909695716322934	1.48958333333333
"416"	400	"416"	0	0	0	6.68805791313764e-16	0
"417"	400	"417"	0	0	0	0.909695716322934	1.48958333333333
"418"	400	"418"	0	0	0	1.31263755819231e-16	0
"419"	400	"419"	0	0	0	1.31263755819231e-16	0
"420"	400	"420"	0	0	0	1.68877891526191e-16	0
"421"	400	"421"	4.95	0.25	0.951951503842729	1.46187890939717	2.75
"422"	400	"422"	0	0	0	6.68805791313764e-16	0
"423"	400	"423"	0	0	0	1.68039230714179e-16	0
"424"	400	"424"	0	0	0	1.68877891526191e-16	0
"425"	400	"425"	0	0	0	1.68877891526191e-16	0
"426"	400	"426"	0	0	0	0.909695716322934	1.48958333333333
"427"	400	"427"	0	0	0	2.77555756156289e-16	0
"428"	400	"428"	0	0	0	1.68039230714179e-16	0
"429"	400	"429"	0	0	0	1.68039230714179e-16	0
"430"	400	"430"	0	0	0	1.68877891526191e-16	0
"431"	400	"431"	0	0	0	1.25158361592641e-16	0
"432"	400	"432"	0	0	0	7.68110053606901e-16	0
"433"	400	"433"	0	0	0	6.65587259145321e-16	0
"434"	400	"434"	0	0	0	1.68877891526191e-16	0
"435"	400	"435"	0	0	0	6.65587259145321e-16	0
"436"	400	"436"	0	0	0	6.65587259145321e-16	0
"437"	400	"437"	0	0	0	6.65587259145321e-16	0
"438"	400	"438"	0	0	0	1.25158361592641e-16	0
"439"	400	"439"	0	0	0	6.33169131669525e-16	0
"440"	400	"440"	0	0	0	6.65587259145321e-16	0
"441"	400	"441"	0	0	0	1.25158361592641e-16	0
"442"	400	"442"	0	0	0	6.65587259145321e-16	0
"443"	400	"443"	0	0	0	1.68039230714179e-16	0
"444"	400	"444"	0	0	0	0.909695716322934	1.48958333333333
"445"	400	"445"	0	0	0	1.25158361592641e-16	0
"446"	400	"446"	0	0	0	2.60248299091992e-16	0
"447"	400	"447"	0	0	0	1.25158361592641e-16	0
"448"	400	"448"	0	0	0	1.68877891526191e-16	0
"449"	400	"449"	0	0	0	2.7874540592041e-16	0
"450"	400	"450"	0	0	0	6.65587259145321e-16	0
"451"	400	"451"	0	0	0	1.45551314611669	2.38333333333333
"452"	400	"452"	0	0	0	1.68039230714179e-16	0
"453"	400	"453"	0	0	0	0	0
"454"	400	"454"	0	0	0	1.68877891526191e-16	0
"455"	400	"455"	0	0	0	1.68877891526191e-16	0
"456"	400	"456"	0	0	0	1.68039230714179e-16	0
"457"	400	"457"	0	0	0	5.94753719664924e-16	0
"458"	400	"458"	0	0	0	6.65587259145321e-16	0
"459"	400	"459"	0	0	0	6.65587259145321e-16	0
"460"	400	"460"	0	0	0	8.84224192563708e-16	0
