"ID_FGD"	"ID_HOUSEHOLD"	"FRic"	"FEve"	"FDis"	"RaoQ"
"401"	400	"401"	2.87228132326901	0	1.27656947700845	1.83333333333333
"402"	400	"402"	2.87228132326901	0	1.43614066163451	2.0625
"403"	400	"403"	2.87228132326901	0	1.43614066163451	2.0625
"404"	400	"404"	2.87228132326901	0	1.43614066163451	2.0625
"405"	400	"405"	2.87228132326901	0	1.27656947700845	1.83333333333333
"406"	400	"406"	2.87228132326901	0	0.919130023446085	1.32
"407"	400	"407"	2.87228132326901	0	1.43614066163451	2.0625
"408"	400	"408"	2.87228132326901	0	1.37869503516913	1.98
"409"	400	"409"	2.87228132326901	0	1.27656947700845	1.83333333333333
"410"	400	"410"	2.87228132326901	0	1.27656947700845	1.83333333333333
"411"	400	"411"	2.87228132326901	0	1.43614066163451	2.0625
"412"	400	"412"	2.87228132326901	0	1.27656947700845	1.83333333333333
"413"	400	"413"	2.87228132326901	0	0.919130023446085	1.32
"414"	400	"414"	2.87228132326901	0	1.27656947700845	1.83333333333333
"415"	400	"415"	2.87228132326901	0	1.43614066163451	2.0625
"416"	400	"416"	2.87228132326901	0	1.27656947700845	1.83333333333333
"417"	400	"417"	2.87228132326901	0	1.27656947700845	1.83333333333333
"418"	400	"418"	2.87228132326901	0	0.919130023446085	1.32
"419"	400	"419"	2.87228132326901	0	0.919130023446085	1.32
"420"	400	"420"	2.87228132326901	0	1.27656947700845	1.83333333333333
"421"	400	"421"	2.87228132326901	0	1.43614066163451	2.0625
"422"	400	"422"	2.87228132326901	0	1.27656947700845	1.83333333333333
"423"	400	"423"	2.87228132326901	0	1.43614066163451	2.0625
"424"	400	"424"	2.87228132326901	0	1.27656947700845	1.83333333333333
"425"	400	"425"	2.87228132326901	0	1.27656947700845	1.83333333333333
"426"	400	"426"	2.87228132326901	0	1.43614066163451	2.0625
"427"	400	"427"	4.44089209850063e-16	0	2.22044604925031e-16	0
"428"	400	"428"	2.87228132326901	0	1.43614066163451	2.0625
"429"	400	"429"	2.87228132326901	0	1.43614066163451	2.0625
"430"	400	"430"	2.87228132326901	0	1.27656947700845	1.83333333333333
"431"	400	"431"	2.87228132326901	0	1.37869503516913	1.98
"432"	400	"432"	2.87228132326901	0	1.37869503516913	1.98
"433"	400	"433"	2.87228132326901	0	1.43614066163451	2.0625
"434"	400	"434"	2.87228132326901	0	1.27656947700845	1.83333333333333
"435"	400	"435"	2.87228132326901	0	1.43614066163451	2.0625
"436"	400	"436"	2.87228132326901	0	1.27656947700845	1.83333333333333
"437"	400	"437"	2.87228132326901	0	1.43614066163451	2.0625
"438"	400	"438"	2.87228132326901	0	1.37869503516913	1.98
"439"	400	"439"	2.87228132326901	0	1.27656947700845	1.83333333333333
"440"	400	"440"	2.87228132326901	0	1.43614066163451	2.0625
"441"	400	"441"	2.87228132326901	0	1.37869503516913	1.98
"442"	400	"442"	2.87228132326901	0	1.43614066163451	2.0625
"443"	400	"443"	2.87228132326901	0	1.43614066163451	2.0625
"444"	400	"444"	2.87228132326901	0	1.27656947700845	1.83333333333333
"445"	400	"445"	2.87228132326901	0	1.37869503516913	1.98
"446"	400	"446"	2.87228132326901	0	1.27656947700845	1.83333333333333
"447"	400	"447"	2.87228132326901	0	1.37869503516913	1.98
"448"	400	"448"	2.87228132326901	0	1.27656947700845	1.83333333333333
"449"	400	"449"	4.44089209850063e-16	0	2.22044604925031e-16	0
"450"	400	"450"	2.87228132326901	0	1.43614066163451	2.0625
"451"	400	"451"	2.87228132326901	0	1.27656947700845	1.83333333333333
"452"	400	"452"	2.87228132326901	0	1.43614066163451	2.0625
"453"	400	"453"	0	0	0	0
"454"	400	"454"	2.87228132326901	0	1.27656947700845	1.83333333333333
"455"	400	"455"	2.87228132326901	0	1.27656947700845	1.83333333333333
"456"	400	"456"	2.87228132326901	0	1.43614066163451	2.0625
"457"	400	"457"	2.87228132326901	0	1.40683166853993	2.02040816326531
"458"	400	"458"	2.87228132326901	0	1.43614066163451	2.0625
"459"	400	"459"	2.87228132326901	0	1.43614066163451	2.0625
"460"	400	"460"	2.87228132326901	0	1.07710549622588	1.546875
