"ID_FGD"	"ID_HOUSEHOLD"	"FRic"	"FEve"	"FDis"	"RaoQ"
"501"	500	"501"	0	0	7.83320242725671e-16	0
"502"	500	"502"	0	0	8.89180842113567e-16	0
"503"	500	"503"	0	0	1.25173036372044e-15	0
"504"	500	"504"	0	0	7.02142349183094e-16	0
"505"	500	"505"	0	0	7.02142349183094e-16	0
"506"	500	"506"	5.50681055707936	0.2	1.473495395254	2.47859477124183
"507"	500	"507"	0	0	8.89180842113567e-16	0
"508"	500	"508"	0	0	6.64645730215047e-16	0
"510"	500	"510"	0	0	8.89180842113567e-16	0
"511"	500	"511"	0	0	0.647603256796557	0.754901960784314
"512"	500	"512"	0	0	0.545039357509683	0.534722222222222
"513"	500	"513"	0	0	7.83320242725671e-16	0
"514"	500	"514"	0	0	7.83320242725671e-16	0
"515"	500	"515"	0	0	0.509987564727288	0.594485294117647
"516"	500	"516"	0	0	7.8241479874501e-16	0
"517"	500	"517"	0	0	1.05153579338666e-15	0
"518"	500	"518"	0	0	7.8241479874501e-16	0
"519"	500	"519"	1.28695913520225	0.142857142857143	1.20944124355286	1.79498910675381
"520"	500	"520"	0	0	7.01476648044178e-16	0
"522"	500	"522"	0	0	0.666570200205102	1.01557904411765
"523"	500	"523"	0	0	8.89180842113567e-16	0
"524"	500	"524"	0	0	7.83426920686996e-16	0
"525"	500	"525"	0	0	8.8879639970802e-16	0
"526"	500	"526"	0	0	7.83426920686996e-16	0
"527"	500	"527"	0	0	8.90472863094551e-16	0
"528"	500	"528"	0	0	0.509987564727288	0.594485294117647
"529"	500	"529"	0	0	8.90472863094551e-16	0
"530"	500	"530"	0	0	7.83426920686996e-16	0
"531"	500	"531"	0	0	0.846438349466797	1.28962418300654
"532"	500	"532"	0	0	0.545039357509683	0.534722222222222
"533"	500	"533"	0	0	9.11506793116713e-16	0
"534"	500	"534"	0	0	1.40525735360231e-15	0
"535"	500	"535"	0	0	0.647603256796557	0.754901960784314
"536"	500	"536"	0	0	1.40525735360231e-15	0
"537"	500	"537"	0	0	0.429218494038875	0.42109375
"538"	500	"538"	0	0	8.08824295966739e-16	0
"539"	500	"539"	0	0	1.03728595323272e-15	0
"540"	500	"540"	0	0	0.746247687693175	1.13697478991597
"541"	500	"541"	0	0	8.8879639970802e-16	0
"542"	500	"542"	0	0	7.8241479874501e-16	0
"543"	500	"543"	1.28695913520225	0.2	1.02025394960948	1.45126050420168
"544"	500	"544"	0	0	7.27911531803112e-16	0
"545"	500	"545"	1.28695913520225	0.166666666666667	0.929871016317184	1.31636029411765
"546"	500	"546"	0	0	7.27911531803112e-16	0
"547"	500	"547"	0	0	8.8879639970802e-16	0
"548"	500	"548"	0	0	8.06218350382065e-16	0
"549"	500	"549"	0	0	8.89180842113567e-16	0
"550"	500	"550"	0	0	0.846438349466797	1.28962418300654
"551"	500	"551"	0	0	7.83426920686996e-16	0
"552"	500	"552"	0	0	8.89180842113567e-16	0
