"ID_FGD"	"ID_HOUSEHOLD"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"
"401"	400	"401"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"402"	400	"402"	11.6025983547393	0.696779677811769	0.719244613293298	2.57246483261666	7.39732142857143
"403"	400	"403"	11.6025983547393	0.5	0.752106463208592	2.48391431966071	7.25
"404"	400	"404"	2.35212164330323	0.5	0.677138730588686	2.13896491793224	5.8953373015873
"405"	400	"405"	2.15553854368368	0.5	0.668603491887338	1.82602961642947	4.19444444444444
"406"	400	"406"	2.15553854368368	0.666666666666667	0.655416351272372	2.0198812428469	4.74714285714286
"407"	400	"407"	17.3226883428844	0.690628786302014	0.842460251870214	3.15921863346133	10.7798611111111
"408"	400	"408"	1.09701260041876	0.333333333333333	0.685313931100758	1.7996871078976	4.32285714285714
"409"	400	"409"	2.15553854368368	0.5	0.668603491887338	1.82602961642947	4.19444444444444
"410"	400	"410"	11.6025983547393	0.696779677811769	0.719244613293298	2.57246483261666	7.39732142857143
"411"	400	"411"	11.6025983547393	0.5	0.732407731198815	2.40794837746903	7.07539682539683
"412"	400	"412"	11.6025983547393	0.696779677811769	0.69896312348258	2.5077810779702	7.22271825396825
"413"	400	"413"	2.15553854368368	0.666666666666667	0.655416351272372	2.0198812428469	4.74714285714286
"414"	400	"414"	17.3226883428844	0.831867020288328	0.810126639809568	3.15177553277251	10.6325396825397
"415"	400	"415"	17.3226883428844	0.690628786302014	0.850205490876008	3.18705788526246	10.9544642857143
"416"	400	"416"	11.6025983547393	0.696779677811769	0.719244613293298	2.57246483261666	7.39732142857143
"417"	400	"417"	2.15553854368368	0.5	0.668603491887338	1.82602961642947	4.19444444444444
"418"	400	"418"	2.15553854368368	0.666666666666667	0.655416351272372	2.0198812428469	4.74714285714286
"419"	400	"419"	2.15553854368368	0.666666666666667	0.655416351272372	2.0198812428469	4.74714285714286
"420"	400	"420"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"421"	400	"421"	3.41064758656816	0.724706845865737	0.716838076639742	2.47577497941571	6.86111111111111
"422"	400	"422"	11.6025983547393	0.696779677811769	0.69896312348258	2.5077810779702	7.22271825396825
"423"	400	"423"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"424"	400	"424"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"425"	400	"425"	2.15553854368368	0.5	0.668603491887338	1.82602961642947	4.19444444444444
"426"	400	"426"	1.09701260041876	0.25	0.687694388231837	1.58423262892568	3.75248015873016
"427"	400	"427"	0	0	0	2.59893522153098	6.75446428571429
"428"	400	"428"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"429"	400	"429"	1.09701260041876	0.25	0.709194765708068	1.82385676000833	4.27628968253968
"430"	400	"430"	2.15553854368368	0.5	0.668603491887338	1.82602961642947	4.19444444444444
"431"	400	"431"	1.09701260041876	0.333333333333333	0.685313931100758	1.7996871078976	4.32285714285714
"432"	400	"432"	11.6025983547393	0.617105439124066	0.734094746996131	2.65504556727173	7.96542857142857
"433"	400	"433"	11.6025983547393	0.5	0.732407731198815	2.40794837746903	7.07539682539683
"434"	400	"434"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"435"	400	"435"	11.6025983547393	0.5	0.752106463208592	2.48391431966071	7.25
"436"	400	"436"	11.6025983547393	0.5	0.732407731198815	2.40794837746903	7.07539682539683
"437"	400	"437"	11.6025983547393	0.5	0.752106463208592	2.48391431966071	7.25
"438"	400	"438"	2.15553854368368	0.666666666666667	0.655416351272372	2.0198812428469	4.74714285714286
"439"	400	"439"	2.4396762725212	0.25	0.833236784068891	1.92126684556433	4.66517857142857
"440"	400	"440"	11.6025983547393	0.696779677811769	0.719244613293298	2.57246483261666	7.39732142857143
"441"	400	"441"	1.09701260041876	0.333333333333333	0.733239051882505	2.00085479807056	4.82571428571429
"442"	400	"442"	11.6025983547393	0.5	0.732407731198815	2.40794837746903	7.07539682539683
"443"	400	"443"	1.09701260041876	0.25	0.709194765708068	1.82385676000833	4.27628968253968
"444"	400	"444"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
"445"	400	"445"	1.09701260041876	0.333333333333333	0.733239051882505	2.00085479807056	4.82571428571429
"446"	400	"446"	1.09701260041876	0.710196758689261	0.746963036091815	2.37959005104479	6.00396825396825
"447"	400	"447"	1.09701260041876	0.333333333333333	0.733239051882505	2.00085479807056	4.82571428571429
"448"	400	"448"	2.15553854368368	0.5	0.680008587274545	2.01701694579091	4.71825396825397
