"ID_FGD"	"ID_HOUSEHOLD"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"
"602"	600	"602"	0	0	0	0.856554765919494	0.825396825396825
"603"	600	"603"	0	0	0	0.925079147193053	0.891428571428571
"604"	600	"604"	0	0	0	0.856554765919494	0.825396825396825
"605"	600	"605"	1.38976007127387	0.25	0.783804393276777	1.2761281524081	1.69206349206349
"607"	600	"607"	0	0	0	0.856554765919494	0.825396825396825
"608"	600	"608"	1.38976007127387	0.333333333333333	0.761184944901926	1.18683720723603	1.51542857142857
"610"	600	"610"	0	0	0	0.856554765919494	0.825396825396825
"611"	600	"611"	0	0	0	0.856554765919494	0.825396825396825
"613"	600	"613"	0	0	0	0	0
"614"	600	"614"	0	0	0	0.963624111659431	0.928571428571428
"616"	600	"616"	0	0	0	0.963624111659431	0.928571428571428
"617"	600	"617"	2.8595050019952	0.25	0.846049911578392	1.41332315037747	2.45508658008658
"618"	600	"618"	0	0	0	0.963624111659431	0.928571428571428
"619"	600	"619"	1.38976007127387	0.25	0.740922378184758	1.09746029302275	1.36706349206349
"620"	600	"620"	0	0	0	0.856554765919494	0.825396825396825
"621"	600	"621"	0	0	0	0.963624111659431	0.928571428571428
"623"	600	"623"	0	0	0	0.963624111659431	0.928571428571428
"624"	600	"624"	0	0	0	0.963624111659431	0.928571428571428
"626"	600	"626"	2.8595050019952	0.333333333333333	0.824229845980597	1.49230497545153	2.64997402597403
"627"	600	"627"	5.22814065577078	0.5	0.865218610422829	1.57321875741231	2.78008658008658
"628"	600	"628"	2.36863565377558	0.5	0.836843511841219	1.6274206764044	3.00097402597403
"629"	600	"629"	1.38976007127386	0.25	0.864291177266155	1.3218493290216	1.7952380952381
"630"	600	"630"	2.8595050019952	0.25	0.811380475758627	1.36261312520515	2.35191197691198
"631"	600	"631"	0	0	0	0.856554765919494	0.825396825396825
"632"	600	"632"	1.38976007127387	0.166666666666667	0.739953863288383	1.07707320385351	1.29709821428571
"633"	600	"633"	0	0	0	1.70432679908026	3.26782106782107
"634"	600	"634"	0	0	0	0.616719431462035	0.594285714285714
"635"	600	"635"	2.77952014254773	0.5	0.882803219806633	1.25126396967064	1.69206349206349
"636"	600	"636"	1.38976007127386	0.25	0.781475952759345	1.16641551505688	1.4702380952381
"637"	600	"637"	2.8595050019952	0.25	0.846049911578392	1.41332315037747	2.45508658008658
"638"	600	"638"	0	0	0	0.856554765919494	0.825396825396825
"639"	600	"639"	0	0	0	0.963624111659431	0.928571428571428
"640"	600	"640"	0	0	0	0.963624111659431	0.928571428571428
"641"	600	"641"	0	0	0	0.963624111659431	0.928571428571428
"642"	600	"642"	0	0	0	0.856554765919494	0.825396825396825
"643"	600	"643"	0	0	0	0.925079147193054	0.891428571428571
"644"	600	"644"	0	0	0	0.925079147193053	0.891428571428571
"645"	600	"645"	0	0	0	0.856554765919494	0.825396825396825
"646"	600	"646"	0	0	0	0.925079147193054	0.891428571428571
"647"	600	"647"	2.8595050019952	0.25	0.846049911578392	1.41332315037747	2.45508658008658
"648"	600	"648"	1.38976007127387	0.25	0.740922378184758	1.09746029302275	1.36706349206349
"649"	600	"649"	0	0	0	0.856554765919494	0.825396825396825
"650"	600	"650"	0	0	0	0.856554765919494	0.825396825396825
"651"	600	"651"	0	0	0	0.925079147193053	0.891428571428571
"652"	600	"652"	0	0	0	0.963624111659431	0.928571428571428
"653"	600	"653"	0	0	0	0.856554765919494	0.825396825396825
"654"	600	"654"	0	0	0	0.963624111659431	0.928571428571428
"655"	600	"655"	0	0	0	0.963624111659431	0.928571428571428
"656"	600	"656"	0	0	0	0.963624111659431	0.928571428571428
"657"	600	"657"	0	0	0	0.856554765919494	0.825396825396825
"658"	600	"658"	0	0	0	0	0
"659"	600	"659"	2.8595050019952	0.25	0.846049911578392	1.41332315037747	2.45508658008658
"660"	600	"660"	0	0	0	0.947924047590311	0.936
"661"	600	"661"	0	0	0	0.856554765919494	0.825396825396825
"662"	600	"662"	0	0	0	0.856554765919494	0.825396825396825
"663"	600	"663"	0	0	0	0.963624111659431	0.928571428571428
"664"	600	"664"	0	0	0	0.856554765919494	0.825396825396825
"665"	600	"665"	2.77952014254773	0.5	0.882803219806633	1.25126396967064	1.69206349206349
"666"	600	"666"	0	0	0	0.963624111659431	0.928571428571428
"667"	600	"667"	0	0	0	0.856554765919494	0.825396825396825
"668"	600	"668"	0	0	0	0.963624111659431	0.928571428571428
"669"	600	"669"	0	0	0	0.925079147193053	0.891428571428571
"670"	600	"670"	0	0	0	0.856554765919494	0.825396825396825
"672"	600	"672"	0	0	0	0.856554765919494	0.825396825396825
"673"	600	"673"	0	0	0	0.856554765919494	0.825396825396825
