"id_col"	"ID_HOUSEHOLD"	"ID_FGD"	"NAME_ENG"	"NAME_SCIENT"	"Ventas_1"	"Ventas_2"	"Ventas_3"	"Part_Plant_1"	"Part_Plant_2"	"Part_Plant_3"	"Part_Plant_4"	"Part_Plant_5"	"Part_Plant_6"	"Part_Plant_7"	"Part_Plant_8"	"Part_Plant_9"	"Usos_1"	"Usos_2"	"Usos_3"	"Usos_4"	"Usos_6"	"Consumo_1"	"Consumo_2"	"Consumo_3"
"192"	"192"	434	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"193"	"193"	434	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"194"	"194"	434	400	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"195"	"195"	434	400	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"196"	"196"	435	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"197"	"197"	435	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"198"	"198"	435	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"199"	"199"	435	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"200"	"200"	435	400	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"201"	"201"	435	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"202"	"202"	436	400	"Rice"	"Oryza sativa"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"203"	"203"	436	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"204"	"204"	436	400	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"205"	"205"	436	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"206"	"206"	436	400	"Yam"	"Dioscorea spp"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"207"	"207"	436	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"208"	"208"	437	400	"Millet"	"Pennisetum glaucum"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"209"	"209"	437	400	"Sorghum"	"Sorghum bicolor"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"210"	"210"	437	400	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"211"	"211"	437	400	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"212"	"212"	437	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"213"	"213"	437	400	"Yam"	"Dioscorea spp"	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"214"	"214"	438	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"215"	"215"	438	400	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"216"	"216"	438	400	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"217"	"217"	438	400	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"218"	"218"	438	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"219"	"219"	439	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"220"	"220"	439	400	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"221"	"221"	439	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"222"	"222"	439	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"223"	"223"	439	400	"Yam"	"Dioscorea spp"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"224"	"224"	439	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"225"	"225"	440	400	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"226"	"226"	440	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"227"	"227"	440	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"228"	"228"	440	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"229"	"229"	440	400	"Cowpea"	"Vigna unguiculata"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"230"	"230"	440	400	"Yam"	"Dioscorea spp"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"231"	"231"	441	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"232"	"232"	441	400	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"233"	"233"	441	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"234"	"234"	441	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"235"	"235"	441	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"236"	"236"	442	400	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"237"	"237"	442	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"238"	"238"	442	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"239"	"239"	442	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"240"	"240"	442	400	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"241"	"241"	442	400	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"242"	"242"	443	400	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"243"	"243"	443	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"244"	"244"	443	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"245"	"245"	443	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"246"	"246"	443	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"247"	"247"	443	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"248"	"248"	444	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"249"	"249"	444	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"250"	"250"	444	400	"Sorghum"	"Sorghum bicolor"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"251"	"251"	444	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"252"	"252"	444	400	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"253"	"253"	444	400	"Egusi melon"	"Citrullus lanatus"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"254"	"254"	445	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"255"	"255"	445	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"256"	"256"	445	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"257"	"257"	445	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"258"	"258"	445	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"259"	"259"	446	400	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"260"	"260"	446	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"261"	"261"	446	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"262"	"262"	447	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"263"	"263"	447	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"264"	"264"	447	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"265"	"265"	447	400	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"266"	"266"	447	400	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"267"	"267"	448	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"268"	"268"	448	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"269"	"269"	448	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"270"	"270"	448	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"271"	"271"	448	400	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"272"	"272"	448	400	"Cowpea"	"Vigna unguiculata"	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"273"	"273"	449	400	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"274"	"274"	449	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"275"	"275"	450	400	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"276"	"276"	450	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"277"	"277"	450	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"278"	"278"	450	400	"Yam"	"Dioscorea spp"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"279"	"279"	450	400	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"280"	"280"	450	400	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"281"	"281"	451	400	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"282"	"282"	451	400	"Rice"	"Oryza sativa"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"283"	"283"	451	400	"Groudnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"284"	"284"	451	400	"Egusi melon"	"Citrullus lanatus"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"285"	"285"	451	400	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"286"	"286"	451	400	"Cocoyam"	"Xanthosoma maffafa"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"287"	"287"	452	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"288"	"288"	452	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"289"	"289"	452	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"290"	"290"	452	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"291"	"291"	452	400	"Rice"	"Oryza sativa"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"292"	"292"	452	400	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"293"	"293"	453	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"294"	"294"	454	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"295"	"295"	454	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"296"	"296"	454	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"297"	"297"	454	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"298"	"298"	454	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"299"	"299"	454	400	"Cowpea"	"Vigna unguiculata"	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"300"	"300"	455	400	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"301"	"301"	455	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"302"	"302"	455	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"303"	"303"	455	400	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"304"	"304"	455	400	"Sorghum"	"Sorghum bicolor"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"305"	"305"	455	400	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"306"	"306"	456	400	"Groudnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"307"	"307"	456	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"308"	"308"	456	400	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"309"	"309"	456	400	"Rice"	"Oryza sativa"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"310"	"310"	456	400	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"311"	"311"	456	400	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"312"	"312"	457	400	"Millet"	"Pennisetum glaucum"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"313"	"313"	457	400	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"314"	"314"	457	400	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"315"	"315"	457	400	"Rice"	"Oryza sativa"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"316"	"316"	457	400	"Yam"	"Dioscorea spp"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"317"	"317"	457	400	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"318"	"318"	457	400	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"319"	"319"	458	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"320"	"320"	458	400	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"321"	"321"	458	400	"Groudnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"322"	"322"	458	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"323"	"323"	458	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"324"	"324"	458	400	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"325"	"325"	459	400	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"326"	"326"	459	400	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"327"	"327"	459	400	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"328"	"328"	459	400	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"329"	"329"	459	400	"Yam"	"Dioscorea spp"	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"330"	"330"	459	400	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"331"	"331"	460	400	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"332"	"332"	460	400	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"333"	"333"	460	400	"Yam"	"Dioscorea spp"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"334"	"334"	460	400	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"335"	"335"	501	500	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"336"	"336"	501	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"337"	"337"	501	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"338"	"338"	501	500	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"339"	"339"	501	500	"Yam"	"Dioscorea spp"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"340"	"340"	501	500	"Sorghum"	"Sorghum bicolor"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"341"	"341"	502	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"342"	"342"	502	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"343"	"343"	502	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"344"	"344"	502	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"345"	"345"	502	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"346"	"346"	503	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"347"	"347"	503	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"348"	"348"	503	500	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"349"	"349"	504	500	"Sorghum"	"Sorghum bicolor"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"350"	"350"	504	500	"Yam"	"Dioscorea spp"	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"351"	"351"	504	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"352"	"352"	504	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"353"	"353"	504	500	"Millet"	"Pennisetum glaucum"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"354"	"354"	504	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"355"	"355"	504	500	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"356"	"356"	505	500	"Maize"	"Zea mays"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"357"	"357"	505	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"358"	"358"	505	500	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"359"	"359"	505	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"360"	"360"	505	500	"Sorghum"	"Sorghum bicolor"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"361"	"361"	505	500	"Yam"	"Dioscorea spp"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"362"	"362"	505	500	"Millet"	"Pennisetum glaucum"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"363"	"363"	506	500	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"364"	"364"	506	500	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"365"	"365"	506	500	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"366"	"366"	506	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"367"	"367"	506	500	"Okro"	"Abelmoschus esculentus"	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
"368"	"368"	506	500	"Frafra Potatoes"	"Plectanthus rotundifolius"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"369"	"369"	506	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"370"	"370"	506	500	"Sweet Potatoes"	"Ipomoea batatas"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"371"	"371"	506	500	"Cape ash"	"Ekebergia capensis"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"372"	"372"	506	500	"Soy bean"	"Glycine max"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"373"	"373"	506	500	"kenaf"	"Hibiscus cannabinus"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"374"	"374"	506	500	"rose mallow"	"Hibiscus asper"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"375"	"375"	507	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"376"	"376"	507	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"377"	"377"	507	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"378"	"378"	507	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"379"	"379"	507	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"380"	"380"	508	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"381"	"381"	508	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"382"	"382"	508	500	"Yam"	"Dioscorea spp"	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0
"383"	"383"	508	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
"384"	"384"	508	500	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
"385"	"385"	508	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
